experiment,model,val_rmse,train_rmse,gap_ratio,median_r,deviation,outlier,otype,val_rmse_zscore,gap_zscore,test_mae
Exp_027,LSTM,17.024002184874888,10.330479709827431,1.6479391725323151,29.57161429245607,-12.54761210758118,False,Inlier,-1.1609746753910115,0.5446611914053053,6.396270995046578
Exp_027,CNN,26.679598279499427,18.505356296756943,1.441723026115148,29.57161429245607,-2.892016012956642,False,Inlier,1.421653839196384,-0.9870265703644242,8.960975230908861
Exp_027,Transformer,7.199155164532003,4.206726799931593,1.711343642436935,29.57161429245607,-22.372459127924067,True,Type2,-0.7615989718773752,-0.4528074300878132,2.0254855498768927
Exp_028,RF,35.67044298367113,10.573914645990728,3.373437764337937,28.772100009050025,6.898342974621105,False,Inlier,0.9741808337427326,1.1102662283591114,7.039190005142492
Exp_028,XGB,32.93072080970708,26.39003523985782,1.247846791806122,28.772100009050025,4.158620800657058,False,Inlier,-1.018623983523813,-0.5676424548082097,3.32761728997324
Exp_028,SVR,32.39936443805188,24.788243679133217,1.307045584085722,28.772100009050025,3.6272644290018583,False,Inlier,-1.0788172214270344,1.0233409692934612,5.571532487460247
Exp_028,LSTM,17.920644676328873,10.403852673488805,1.7225008118381404,28.772100009050025,-10.851455332721152,False,Inlier,-0.8356944100629498,0.7608030758486799,7.853397958418903
Exp_028,CNN,25.144835580048166,13.37489504193631,1.8800024599226983,28.772100009050025,-3.6272644290018583,False,Inlier,1.040477561966407,0.014729462393967559,8.9618229834862
Exp_028,Transformer,8.813431927258858,5.765074499464426,1.5287628855581352,28.772100009050025,-19.958668081791167,True,Type2,-0.2800239098190732,-0.7106196224674505,2.154612441468083
Exp_029,RF,35.91857853387075,8.550262437629144,4.200874393725676,27.610216083686883,8.308362450183868,False,Inlier,1.2901418887513025,2.112570940828635,7.207960247403996
Exp_029,XGB,46.14682854927573,39.73908741226168,1.1612453016481932,27.610216083686883,18.53661246558885,True,Type1,1.8967057741021605,-0.8384529357910186,22.27754064323076
Exp_029,SVR,32.50708815787684,25.132130424049933,1.293447376302389,27.610216083686883,4.896872074189954,False,Inlier,-0.7678637488345187,0.6844783024562444,5.442533028010922
Exp_029,LSTM,22.71334400949693,18.07316723154237,1.256743974008952,27.610216083686883,-4.896872074189954,False,Inlier,0.9029812891028592,-0.589349114446886,10.240073099635005
Exp_029,CNN,22.635654701588184,15.562057795236003,1.4545412309493937,27.610216083686883,-4.974561382098699,False,Inlier,0.41729312668531404,-0.9577285631312651,11.178279240926107
Exp_029,Transformer,8.11036843625954,4.65023620169636,1.744076662880255,27.610216083686883,-19.499847647427345,True,Type2,-0.4897635604952023,-0.4065869416422441,2.184050777379204
Exp_030,RF,32.93591202488453,24.72912430594847,1.3318673001680839,27.912566689820963,5.023345335063567,False,Inlier,-2.5078082887217197,-1.3627638798078145,3.082666710079906
Exp_030,XGB,34.94472127406191,22.16786171504997,1.5763686061943274,27.912566689820963,7.032154584240949,False,Inlier,-0.5743573657489643,0.4596741699469997,4.720823686886457
Exp_030,SVR,32.45409479904099,24.825474053205102,1.3072900331927797,27.912566689820963,4.541528109220025,False,Inlier,-0.9208334845726209,1.0294325570705702,5.595758459339268
Exp_030,LSTM,23.37103858060094,20.511721353670563,1.139399184379945,27.912566689820963,-4.541528109220025,False,Inlier,1.1415770132990475,-0.929512289454271,6.3186037743013665
Exp_030,CNN,22.497353631264193,14.775696693169994,1.5225917327920993,27.912566689820963,-5.41521305855677,False,Inlier,0.3829444373785773,-0.8021885229314779,6.1068106570275
Exp_030,Transformer,5.571219821135238,4.663683596352742,1.1945964399240634,27.912566689820963,-22.341346868685726,True,Type2,-1.2472486957195896,-1.1824775851651306,4.038249972599004
Exp_031,RF,33.016122636236574,24.034363758737314,1.3737048738905802,28.451151596413425,4.564971039823149,False,Inlier,-2.405672865702786,-1.3120844732998163,3.1358973484642756
Exp_031,XGB,35.45944777521835,19.61339989196839,1.8079194821158395,28.451151596413425,7.008296178804926,False,Inlier,-0.4608142927481806,1.1837541363071893,5.788089895560072
Exp_031,SVR,33.358615062751326,27.909899504504338,1.195225194464338,28.451151596413425,4.9074634663379015,False,Inlier,1.69013945145363,-1.763184728624019,4.849682226261643
Exp_031,LSTM,23.886180556590276,20.890162643303473,1.1434176442014061,28.451151596413425,-4.564971039823149,False,Inlier,1.3284580949213465,-0.9178634377597945,5.535493501650742
Exp_031,CNN,15.781162495889829,5.115601831196102,3.084908289705566,28.451151596413425,-12.669989100523596,False,Inlier,-1.285100228459532,2.7687297434583766,7.023218602721208
Exp_031,Transformer,6.425356475796845,4.857504530672403,1.3227690134356727,28.451151596413425,-22.02579512061658,True,Type2,-0.9924405228136566,-1.0014921804332197,3.853302294911902
Exp_032,RF,33.081785772815515,24.05671157370523,1.3751582659774242,26.66445054553799,6.417335227277526,False,Inlier,-2.322061332039176,-1.3103239254995724,3.2749777522403742
Exp_032,XGB,35.733237438168125,18.77486144724592,1.9032490619742934,26.66445054553799,9.068786892630136,False,Inlier,-0.40041926817236606,1.4818581218884739,5.6710263732212045
Exp_032,SVR,33.33688813541473,27.903266199464287,1.19473067766005,26.66445054553799,6.672437589876743,False,Inlier,1.6274228694876751,-1.7755079175152968,4.815666262153669
Exp_032,LSTM,20.247115318260462,17.232448328389818,1.1749413044752377,26.66445054553799,-6.417335227277526,False,Inlier,0.008293015135145326,-0.8264815502426516,6.063649772818572
Exp_032,CNN,15.95806634877161,6.558695825869599,2.4331157858896093,26.66445054553799,-10.706384196766379,False,Inlier,-1.2411640863489464,1.2789562737522022,9.464780159245908
Exp_032,Transformer,9.533775920420053,5.237992497051701,1.8201201940984664,26.66445054553799,-17.130674625117933,False,Inlier,-0.06512909672398717,-0.2992100754554612,1.5463996946422103
Exp_033,RF,35.826581231899624,12.536440577406088,2.857795321621705,27.070151871048466,8.756429360851158,False,Inlier,1.1729979947572546,0.48564939133776247,6.990801562718451
Exp_033,XGB,33.72479889557349,28.138314990557138,1.1985365472982696,27.070151871048466,6.654647024525026,False,Inlier,-0.8434589864442283,-0.7218399288724456,5.195781608033024
Exp_033,SVR,32.50359380743092,25.109428267145127,1.294477654433925,27.070151871048466,5.433441936382451,False,Inlier,-0.7779504818899632,0.710152479583044,5.409250333691559
Exp_033,LSTM,21.636709934666015,14.530471879368177,1.489057624163465,27.070151871048466,-5.433441936382451,False,Inlier,0.5124044194361775,0.08408980929190976,6.425686951556237
Exp_033,CNN,15.25834502478915,7.010778575547196,2.176412342847132,27.070151871048466,-11.811806846259316,False,Inlier,-1.4149480657676712,0.6922205000390125,6.408472583184834
Exp_033,Transformer,9.743459219322148,6.45742912935894,1.5088759046573428,27.070151871048466,-17.32669265172632,False,Inlier,-0.0025758530591326076,-0.7387009286986912,2.39140485470591
Exp_034,RF,35.593814156506376,13.02182321531433,2.733397126344507,31.229635361149192,4.364178795357184,False,Inlier,0.8766062417281375,0.33496123840779096,6.640389732039058
Exp_034,XGB,35.32518612002013,21.819518088832904,1.618971875373331,31.229635361149192,4.095550758870935,False,Inlier,-0.49043095496224587,0.5928983419187075,4.9983332546707855
Exp_034,SVR,33.412040610832726,27.941691995291034,1.1957772856584203,31.229635361149192,2.1824052496835336,False,Inlier,1.8443567373778895,-1.749426805716457,5.00408334895024
Exp_034,LSTM,18.53906332306151,11.842398453144822,1.565482144213645,31.229635361149192,-12.690572038087684,True,Type2,-0.611347043737699,0.30563187750708426,9.450100936141668
Exp_034,CNN,29.047230111465662,22.39027880489516,1.2973143552422,31.229635361149192,-2.18240524968353,False,Inlier,2.009682912278988,-1.3170951204053059,7.06416981827979
Exp_034,Transformer,6.865883070792633,3.3663608040688966,2.039556503418733,31.229635361149192,-24.363752290356558,True,Type2,-0.8610215324510198,0.010643804880397763,5.231851506077386
Exp_035,RF,34.93567499216212,17.812054657075226,1.9613500892938887,26.03876719206638,8.89690780009574,False,Inlier,0.03857096406888761,-0.6002480042100514,5.221605110578353
Exp_035,XGB,33.3465889577508,27.828464957917863,1.198290635440274,26.03876719206638,7.307821765684416,False,Inlier,-0.9268879889986794,-0.7226089168935723,5.2088132995406005
Exp_035,SVR,32.700092344230654,25.74915012812414,1.2699484131134273,26.03876719206638,6.661325152164274,False,Inlier,-0.21074112004732937,0.09889221192149532,5.181139983500852
Exp_035,LSTM,19.37744203990211,11.695522553641387,1.656825674186654,26.03876719206638,-6.66132515216427,False,Inlier,-0.3072034702861545,0.570421692804688,7.355655399023318
Exp_035,CNN,16.481551520634934,6.321969059212844,2.607028184773665,26.03876719206638,-9.557215671431447,False,Inlier,-1.1111504177425227,1.6764601977672313,6.743717681348714
Exp_035,Transformer,7.551686271665044,4.328025403581057,1.7448340911808637,26.03876719206638,-18.487080920401336,False,Inlier,-0.6564310144892639,-0.4055174190151694,3.681601748746984
Exp_036,RF,34.49925918059907,22.41114992546889,1.5393792507448618,28.703010414333395,5.796248766265673,False,Inlier,-0.5171349802544986,-1.1113969490124622,4.364883070592536
Exp_036,XGB,35.859174155210965,31.409855786477973,1.1416535752019732,28.703010414333395,7.15616374087757,False,Inlier,-0.37263899685439794,-0.8997179885344406,10.54609061845767
Exp_036,SVR,32.50708815787684,25.132130424049933,1.293447376302389,28.703010414333395,3.8040777435434414,False,Inlier,-0.7678637488345187,0.6844783024562444,5.442533028010922
Exp_036,LSTM,24.81567546982023,22.772960436684144,1.089699142929417,28.703010414333395,-3.8873349445131637,False,Inlier,1.6656564263390807,-1.0735845056239024,7.246733425489438
Exp_036,CNN,24.898932670789954,14.859214805918834,1.6756560152069424,28.703010414333395,-3.8040777435434414,False,Inlier,0.9794046967315537,-0.4523362221360172,8.639319549004236
Exp_036,Transformer,7.490181154064508,3.9999231092692167,1.872581284551982,28.703010414333395,-21.212829260268887,True,Type2,-0.6747793742682576,-0.22513267006149884,2.3268095963920645
Exp_037,RF,35.1174234372074,13.482449441402043,2.6046768126100632,27.34342394504747,7.7739994921599305,False,Inlier,0.2699986268784928,0.17903754290732166,5.644135272199575
Exp_037,XGB,46.2755472094199,39.961080308884604,1.1580154202971182,27.34342394504747,18.93212326437243,False,Inlier,1.9250997118389512,-0.8485530590176157,22.37693669437583
Exp_037,SVR,32.700092344230654,25.74915012812414,1.2699484131134273,27.34342394504747,5.356668399183185,False,Inlier,-0.21074112004732937,0.09889221192149532,5.181139983500852
Exp_037,LSTM,21.98675554586428,19.141709152969465,1.148630739823641,27.34342394504747,-5.356668399183189,False,Inlier,0.6393925226910839,-0.9027515340776374,4.8828255584816525
Exp_037,CNN,19.099521395294094,9.658950576170795,1.977390943733965,27.34342394504747,-8.243902549753376,False,Inlier,-0.46094696213365205,0.23732603812553144,10.639362218333225
Exp_037,Transformer,5.645607562553938,4.815254909149451,1.1724420968507265,27.34342394504747,-21.69781638249353,True,Type2,-1.2250571595361819,-1.2137605081637417,2.342474203483731
Exp_038,RF,35.324559036812545,14.070560376195994,2.5105296514396973,25.111864472960605,10.21269456385194,False,Inlier,0.5337527827357397,0.06499359083269547,6.256895077770647
Exp_038,XGB,33.25871449475686,24.859303798609535,1.3378779536302674,25.111864472960605,8.146850021796254,False,Inlier,-0.946272140667981,-0.28610708870105206,2.593637291902031
Exp_038,SVR,32.74812688245945,25.773811939633788,1.2705969516329434,25.111864472960605,7.636262409498848,False,Inlier,-0.07208543222951305,0.11505356904822187,5.1687109644472695
Exp_038,LSTM,15.381023436625009,9.232630737602044,1.6659415797907091,25.111864472960605,-9.730841036335596,False,Inlier,-1.7570077300954172,0.5968471983865434,5.9858001790015525
Exp_038,CNN,17.475602063461753,9.465350758964739,1.8462709421423624,25.111864472960605,-7.636262409498851,False,Inlier,-0.864266332386109,-0.06236918477957525,7.271864786451938
Exp_038,Transformer,10.317932547543817,5.5537960233118655,1.8578162583275752,25.111864472960605,-14.793931925416787,False,Inlier,0.1688024601750034,-0.24598154727359212,2.924146803375942
Exp_039,RF,33.14279112917772,23.96064363338257,1.3832178983290062,27.567707711034913,5.57508341814281,False,Inlier,-2.244380738743009,-1.3005609935723987,3.224152527765575
Exp_039,XGB,33.2487829458886,27.93577403085737,1.1901865654111667,27.567707711034913,5.681075234853687,False,Inlier,-0.9484629324294817,-0.7479510570634315,5.358589272093929
Exp_039,SVR,32.466045567796336,24.845893526191073,1.3066966391678587,27.567707711034913,4.898337856761422,False,Inlier,-0.8863365970657269,1.0146453818064556,5.680806313444435
Exp_039,LSTM,22.66936985427349,19.53629231787078,1.1603721671146747,27.567707711034913,-4.898337856761422,False,Inlier,0.8870285264187462,-0.8687150745206034,5.412547108394648
Exp_039,CNN,16.06780277102852,7.515989933155377,2.137815898362028,27.567707711034913,-11.499904940006392,False,Inlier,-1.213909761672316,0.6040023037844404,10.664336478788089
Exp_039,Transformer,6.630823131344247,3.076052980093212,2.1556270890832696,27.567707711034913,-20.936884579690666,True,Type2,-0.9311451986902961,0.1745406616604745,2.515788291794023
Exp_040,RF,35.5282061943497,13.088172426039007,2.714527669551946,29.22366910212284,6.304537092226859,False,Inlier,0.7930649638930625,0.31210396475902985,6.68253306668562
Exp_040,XGB,34.564248232232316,23.969983721915753,1.4419804632837623,29.22366910212284,5.340579130109475,False,Inlier,-0.6582855844558508,0.03943062040035781,3.8890847224815217
Exp_040,SVR,32.46363030541271,25.07534293301664,1.2946435226083362,29.22366910212284,3.239961203289866,False,Inlier,-0.8933084527223252,0.7142858575119574,5.359431016830622
Exp_040,LSTM,23.645629272476683,21.40008678953451,1.1049314661677134,29.22366910212284,-5.578039829646158,False,Inlier,1.2411918920955225,-1.0294285149586222,5.895425559648501
Exp_040,CNN,25.98370789883297,17.155704788411036,1.5145811972927745,29.22366910212284,-3.2399612032898695,False,Inlier,1.2488213193824538,-0.8204978517365284,12.087160348892212
Exp_040,Transformer,7.341250769460707,4.672433877133163,1.571183447964604,29.22366910212284,-21.882418332662134,True,Type2,-0.7192086573156019,-0.6507198916143858,2.857449632844115
Exp_041,RF,35.5282061943497,13.088172426039007,2.714527669551946,26.08449339830021,9.443712796049489,False,Inlier,0.7930649638930625,0.31210396475902985,6.68253306668562
Exp_041,XGB,38.22779909991468,25.780068628236087,1.482843185996991,26.08449339830021,12.143305701614466,False,Inlier,0.14985392784199852,0.1672119503989095,12.182360518212413
Exp_041,SVR,32.74812688245945,25.773811939633788,1.2705969516329434,26.08449339830021,6.6636334841592415,False,Inlier,-0.07208543222951305,0.11505356904822187,5.1687109644472695
Exp_041,LSTM,15.535933649929122,7.854704119222895,1.9779145610218314,26.08449339830021,-10.548559748371089,False,Inlier,-1.7008100417571388,1.5012053735352509,6.580289155050041
Exp_041,CNN,19.420859914140966,9.693574440680369,2.0034776679115143,26.08449339830021,-6.663633484159245,False,Inlier,-0.38113878045941707,0.2969513166669815,8.23858219502019
Exp_041,Transformer,11.645446516151576,3.4191202022535703,3.4059775109620207,26.08449339830021,-14.439046882148634,False,Inlier,0.5648297316917139,1.940091363815523,5.543508942610298
Exp_042,RF,35.66218310273078,10.594796974797386,3.3660091068817084,27.85516402533205,7.807019077398728,False,Inlier,0.9636631925016494,1.101267619751212,7.274723181527781
Exp_042,XGB,36.709327248415356,32.0299275641645,1.1460946071412983,27.85516402533205,8.854163223083305,False,Inlier,-0.18510446248191859,-0.8858304908325487,10.762045168409161
Exp_042,SVR,32.700092344230654,25.74915012812414,1.2699484131134273,27.85516402533205,4.844928318898603,False,Inlier,-0.21074112004732937,0.09889221192149532,5.181139983500852
Exp_042,LSTM,17.103519974198658,9.19590074185784,1.8599069796770393,27.85516402533205,-10.751644051133393,False,Inlier,-1.1321275397086579,1.159120874750962,5.590104654723523
Exp_042,CNN,23.010235706433452,8.5984175889625,2.6761012091307266,27.85516402533205,-4.844928318898599,False,Inlier,0.5103247028364893,1.8343373727225527,12.073862234751383
Exp_042,Transformer,11.287523886823251,8.306472313792701,1.3588829843061758,27.85516402533205,-16.5676401385088,False,Inlier,0.45805336198191576,-0.9504976388132651,2.202625757728527
Exp_043,RF,35.37938867230096,12.880127086868553,2.7468198437553215,28.724369921905264,6.655018750395698,False,Inlier,0.6035695802914256,0.3512206744022564,5.853669302232273
Exp_043,XGB,35.382544262341604,21.755368326585295,1.6263822212149703,28.724369921905264,6.658174340436339,False,Inlier,-0.4777783720348761,0.6160711455039994,4.697170494428647
Exp_043,SVR,32.97135945131538,26.475338617193678,1.2453611992672697,28.724369921905264,4.246989529410115,False,Inlier,0.5722939356041898,-0.5138127111653445,4.92933553381511
Exp_043,LSTM,19.50242560534939,15.651525336571133,1.2460399345091495,28.724369921905264,-9.221944316555874,False,Inlier,-0.26186244784095075,-0.6203783580389444,5.454416091146033
Exp_043,CNN,24.477380392495153,16.101017586909975,1.5202381005033563,28.724369921905264,-4.246989529410111,False,Inlier,0.8747072551298788,-0.8075681167756612,7.885824792525348
Exp_043,Transformer,12.611704860458188,5.50310307443682,2.291744255898542,28.724369921905264,-16.112665061447075,False,Inlier,0.8530863261419586,0.3667441873608596,3.599712138082467
Exp_044,RF,35.566719966290364,13.800005555319192,2.5772975107666696,29.99172814438228,5.574991821908085,False,Inlier,0.8421061109795728,0.14587197797207704,6.0895335550733165
Exp_044,XGB,44.964859869089715,41.22875281394951,1.0906189685630294,29.99172814438228,14.973131724707436,False,Inlier,1.6359763268374805,-1.0593076947329945,21.372007706586054
Exp_044,SVR,32.50708815787684,25.132130424049933,1.293447376302389,29.99172814438228,2.5153600134945577,False,Inlier,-0.7678637488345187,0.6844783024562444,5.442533028010922
Exp_044,LSTM,22.688335308744694,15.938868564861487,1.4234595897705655,29.99172814438228,-7.303392835637585,False,Inlier,0.8939087357789524,-0.10606806413288847,6.9970716650969065
Exp_044,CNN,27.476368130887725,22.507454548524723,1.2207674604718326,29.99172814438228,-2.515360013494554,False,Inlier,1.61954095612323,-1.4920549923732163,7.862104574839274
Exp_044,Transformer,7.1221918294214825,3.7674892765087464,1.890434532575888,29.99172814438228,-22.869536314960797,True,Type2,-0.7845588655820054,-0.19992308558597804,1.7420820153616612
Exp_045,RF,34.83202467978541,14.036665784948704,2.4815027452698377,25.797736569094983,9.03428811069043,False,Inlier,-0.09341118046528352,0.029832221600118836,5.535088345294806
Exp_045,XGB,46.2609810654792,40.007531029326216,1.1563068221222923,25.797736569094983,20.463244496384217,True,Type1,1.9218865787652066,-0.8538959958734037,22.398403317320582
Exp_045,SVR,32.43074262216253,24.81094208852386,1.3071145185237913,25.797736569094983,6.63300605306755,False,Inlier,-0.9882414844518445,1.0250587918104643,5.578708550294594
Exp_045,LSTM,18.72265421252336,12.237942736899884,1.5298857508191106,25.797736569094983,-7.075082356571624,False,Inlier,-0.5447446979810008,0.20244380895986727,9.55128282659194
Exp_045,CNN,19.164730516027433,8.545849726410284,2.2425775235434253,25.797736569094983,-6.63300605306755,False,Inlier,-0.4447515138787124,0.8434513445831925,7.460043271382649
Exp_045,Transformer,13.670778415844403,7.649218011917797,1.7872125483343222,25.797736569094983,-12.12695815325058,False,Inlier,1.1690317853938688,-0.34567714266199223,4.8885314456777635
Exp_046,RF,34.51904125945369,22.415651551989928,1.5399526165631037,26.40797326582044,8.111067993633245,False,Inlier,-0.4919456573213696,-1.110702409707358,4.497013624615443
Exp_046,XGB,35.34888025045401,23.74150367146174,1.48890654693219,26.40797326582044,8.940906984633568,False,Inlier,-0.48520428725522097,0.186172613641992,6.46319659862643
Exp_046,SVR,32.466045567796336,24.845893526191073,1.3066966391678587,26.40797326582044,6.058072301975894,False,Inlier,-0.8863365970657269,1.0146453818064556,5.680806313444435
Exp_046,LSTM,19.947266294336863,16.77894755503716,1.1888270243951355,26.40797326582044,-6.460706971483578,False,Inlier,-0.1004849771971912,-0.786229140313339,7.322465239007489
Exp_046,CNN,20.349900963844547,11.179432949364468,1.8202981364096293,26.40797326582044,-6.058072301975894,False,Inlier,-0.15040056350479838,-0.12173408494016974,8.74188604775597
Exp_046,Transformer,13.827410490897746,6.771719850066392,2.0419348108091295,26.40797326582044,-12.580562774922695,False,Inlier,1.215758655906901,0.014002081256028242,3.566826296787636
Exp_047,RF,35.826581231899624,12.536440577406088,2.857795321621705,29.896619845168672,5.929961386730952,False,Inlier,1.1729979947572546,0.48564939133776247,6.990801562718451
Exp_047,XGB,34.969748365998434,21.979665895791616,1.5910045462835718,29.896619845168672,5.073128520829762,False,Inlier,-0.5688366612187692,0.5054420426241995,3.5206963719885334
Exp_047,SVR,33.33688813541473,27.903266199464287,1.19473067766005,29.896619845168672,3.4402682902460597,False,Inlier,1.6274228694876751,-1.7755079175152968,4.815666262153669
Exp_047,LSTM,17.11040147463077,7.472233043916501,2.289864539029756,29.896619845168672,-12.786218370537902,False,Inlier,-1.1296310973609585,2.405496866137055,7.582383364633797
Exp_047,CNN,26.456351554922616,17.03173021111992,1.553356660009176,29.896619845168672,-3.440268290246056,False,Inlier,1.3662079025650076,-0.7318704813812735,8.35482702613656
Exp_047,Transformer,3.993223768736196,2.684368704631915,1.4875839380208216,29.896619845168672,-25.903396076432475,True,Type2,-1.718000405964215,-0.7687661376093955,4.108532785590178
Exp_048,RF,34.528393602582334,22.39995129942651,1.541449494288246,26.40975622159025,8.118637380992084,False,Inlier,-0.48003693968960637,-1.1088891861387917,4.495782499733439
Exp_048,XGB,35.418008170059124,18.194963634482928,1.946583069994998,26.40975622159025,9.008251948468875,False,Inlier,-0.4699554193525939,1.6173673785259646,5.871693969552034
Exp_048,SVR,32.43074262216253,24.81094208852386,1.3071145185237913,26.40975622159025,6.0209864005722835,False,Inlier,-0.9882414844518445,1.0250587918104643,5.578708550294594
Exp_048,LSTM,20.38876982101797,18.585284804901345,1.0970383308649112,26.40975622159025,-6.02098640057228,False,Inlier,0.059681851467403166,-1.0523094112800757,5.21975585370282
Exp_048,CNN,14.560157423740362,7.82175135832912,1.861495815542096,26.40975622159025,-11.849598797849888,False,Inlier,-1.5883511271471658,-0.02757036101623419,6.151096657210705
Exp_048,Transformer,7.703741269481935,5.670304009900815,1.3586116822009142,26.40975622159025,-18.706014952108315,False,Inlier,-0.6110695890505119,-0.9508807295165266,5.7537646402720535
Exp_049,RF,33.95070074000994,19.867703491651696,1.708838706711918,27.428309308151437,6.522391431858505,False,Inlier,-1.215636680163927,-0.9061244178532089,4.141528902313505
Exp_049,XGB,34.43636922485623,24.241896701043476,1.4205311428199403,27.428309308151437,7.0080599167047914,False,Inlier,-0.6864943039158926,-0.02764329231141111,4.1445530785454645
Exp_049,SVR,33.00488294037129,26.488572033563056,1.246004612802516,27.428309308151437,5.576573632219851,False,Inlier,0.6690622736479481,-0.49777906688613827,4.922211312783627
Exp_049,LSTM,21.851735675931586,17.8670149887824,1.2230210636556216,27.428309308151437,-5.576573632219851,False,Inlier,0.590410571094023,-0.6871062649138605,6.7394572800281
Exp_049,CNN,18.780458658973327,10.44153448469235,1.7986301425816416,27.428309308151437,-8.64785064917811,False,Inlier,-0.5401899265847971,-0.17125966579252053,11.931062006482891
Exp_049,Transformer,6.06832731525165,4.61029147072811,1.3162567602896633,27.428309308151437,-21.359981992899787,True,Type2,-1.0989503506920801,-1.010687773055384,3.9235010197739197
Exp_050,RF,35.66218310273078,10.594796974797386,3.3660091068817084,24.127328571329095,11.534854531401685,False,Inlier,0.9636631925016494,1.101267619751212,7.274723181527781
Exp_050,XGB,46.32609607698856,40.03906631097543,1.1570223870152974,24.127328571329095,22.198767505659468,False,Inlier,1.9362502427472317,-0.8516583614805575,22.359094033833422
Exp_050,SVR,32.43074262216253,24.81094208852386,1.3071145185237913,24.127328571329095,8.303414050833439,False,Inlier,-0.9882414844518445,1.0250587918104643,5.578708550294594
Exp_050,LSTM,15.76125018665363,10.686816098823734,1.474831235131708,24.127328571329095,-8.366078384675465,False,Inlier,-1.619070637761573,0.04284985584163399,7.570442701476852
Exp_050,CNN,15.823914520495652,7.6135345307246824,2.0783926908898485,24.127328571329095,-8.303414050833442,False,Inlier,-1.274482262835844,0.4681812910256071,7.5226224995906055
Exp_050,Transformer,8.405532976506644,4.049025505469842,2.0759397452921897,24.127328571329095,-15.721795594822451,False,Inlier,-0.4017093401353688,0.06201856919633886,6.23976191975712
Exp_051,RF,34.51347581019367,22.400131630120615,1.540771115995796,27.890692213038523,6.622783597155145,False,Inlier,-0.4990323694767919,-1.1097109309530897,4.422326573765012
Exp_051,XGB,37.13985754623579,30.678000415161616,1.2106348863559115,27.890692213038523,9.249165333197265,False,Inlier,-0.09013415703883927,-0.6840073579395639,10.931488834954555
Exp_051,SVR,33.412040610832726,27.941691995291034,1.1957772856584203,27.890692213038523,5.521348397794203,False,Inlier,1.8443567373778895,-1.749426805716457,5.00408334895024
Exp_051,LSTM,22.36934381524432,18.852878567302064,1.186521397005183,27.890692213038523,-5.521348397794203,False,Inlier,0.7781863172764146,-0.7929127735264523,6.27951864479414
Exp_051,CNN,21.073429882709753,9.787270542538996,2.1531467625337473,27.890692213038523,-6.81726233032877,False,Inlier,0.029296310715480816,0.6390433859953907,12.904433920492533
Exp_051,Transformer,14.012369413558552,8.12776066756633,1.7240135366528002,27.890692213038523,-13.878322799479971,False,Inlier,1.2709360621083963,-0.43491697295065385,2.4268999193228926
Exp_052,RF,35.543018829469204,9.697607621806517,3.6651327023734623,27.245962397202593,8.297056432266611,False,Inlier,0.8119264926665515,1.4636071376355713,7.440944471800006
Exp_052,XGB,36.74088926980317,30.24144781612853,1.214918329743734,27.245962397202593,9.494926872600576,False,Inlier,-0.17814222352504075,-0.6706126535066098,10.826528798520954
Exp_052,SVR,32.947774285680595,26.443664411954096,1.245960989838695,27.245962397202593,5.701811888478002,False,Inlier,0.5042133943109329,-0.4988661361596231,4.978799172893871
Exp_052,LSTM,18.09116673188059,10.777375251970088,1.6786245545800729,27.245962397202593,-9.154795665322002,False,Inlier,-0.773833121976765,0.633613048719809,5.504088529574326
Exp_052,CNN,21.54415050872459,13.797397556107784,1.5614647922634874,27.245962397202593,-5.701811888478002,False,Inlier,0.14620528687437032,-0.7133380799642223,6.649942600649167
Exp_052,Transformer,19.498829341863704,5.133899126619998,3.7980546288413612,27.245962397202593,-7.747133055338889,False,Inlier,2.907670444625806,2.493721785062283,7.050251315621769
Exp_053,RF,34.50018142464839,22.408712190916113,1.539587867911206,26.256532994771455,8.243648429876934,False,Inlier,-0.5159606495204936,-1.1111442432927703,4.467910688026332
Exp_053,XGB,45.651562794135266,40.790176525440074,1.1191803194492977,26.256532994771455,19.39502979936381,False,Inlier,1.7874555302068862,-0.9699938370046359,21.865896237441916
Exp_053,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,26.256532994771455,6.423992023012829,False,Inlier,-0.2672238345111211,0.10838841666314102,5.164058546551022
Exp_053,LSTM,17.867085872306077,12.083788492684631,1.4785996861102444,26.256532994771455,-8.389447122465377,False,Inlier,-0.8551242521117444,0.05377397316947922,7.885945173650006
Exp_053,CNN,19.832540971758622,9.40925423434727,2.1077696996816697,26.256532994771455,-6.423992023012833,False,Inlier,-0.27889297203254815,0.5353270284514828,5.55130121209263
Exp_053,Transformer,12.8098582451844,5.639005391504775,2.271652065536698,26.256532994771455,-13.446674749587055,False,Inlier,0.9121999371100019,0.3383731161951583,6.433692927454032
Exp_054,RF,33.14279112917772,23.96064363338257,1.3832178983290062,25.943362832622846,7.199428296554878,False,Inlier,-2.244380738743009,-1.3005609935723987,3.224152527765575
Exp_054,XGB,45.70000790652284,40.933511554276194,1.1164448436320071,25.943362832622846,19.756645073899996,False,Inlier,1.7981419955821785,-0.9785479106175308,21.94264308455723
Exp_054,SVR,32.680525017784284,25.726022562382607,1.2703294859723386,25.943362832622846,6.737162185161438,False,Inlier,-0.2672238345111211,0.10838841666314102,5.164058546551022
Exp_054,LSTM,16.94879246914391,11.00746421723243,1.5397544915576649,25.943362832622846,-8.994570363478935,False,Inlier,-1.1882589459017139,0.23105165932599475,5.884987762550902
